C14,C1,V317,V308,card6,V306,V126,C11,C6,V282,TransactionAmt,V53,P_emaildomain,card5,C13,V35,V280,V279,card2,V258,M6,V90,V82,TransactionDT,C2,V87,V294,C12,V313,id_06,isFraud,TransactionID
186.0,304.0,3764.0,2614.0,2,1342.0,1342.0,248.0,315.0,0.0,117.0,0.0,53,226.0,622.0,1.0,7.0,4.0,111.0,1.0,0,1.0,0.0,3028509,263.0,1.0,10.0,1.0,0.0,0.0,0,3134756
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,125.0,0.579823981542689,19,219.0,1.0,0.5436524207538244,0.0,0.0,514.0,1.0,0,0.40372267034599874,0.8435310974315432,2182042,1.0,1.0,0.0,0.0,0.0,0.0,0,3099281
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,117.0,1.0,19,224.0,1.0,1.0,0.0,0.0,555.0,1.0,0,0.0,1.0,5440770,1.0,1.0,0.0,0.0,0.0,0.0,0,3216770
4.0,4.0,0.0,72.94999694824219,2,0.0,0.0,2.0,2.0,0.0,35.95,0.0,16,126.0,9.0,1.0,1.0,0.0,360.0,1.0,0,1.0,0.0,9597539,2.0,1.0,0.0,0.0,0.0,0.0,0,3370460
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,34.5,1.0,16,224.0,1.0,1.0,0.0,0.0,390.0,1.0,0,0.0,1.0,15647622,1.0,1.0,0.0,0.0,0.0,0.0,0,3572439
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,35.346,0.0,35,102.0,1.0,0.0,0.0,0.0,545.0,1.0,0,0.0,1.0,6447722,1.0,1.0,0.0,1.0,0.0,0.0,0,3252930
6.0,7.0,77.94999694824219,0.0,2,0.0,0.0,5.0,1.0,2.0,35.0,1.0,16,166.0,17.0,1.0,0.0,0.0,449.0,1.0,0,1.0,0.0,128411,7.0,2.0,1.0,0.0,87.0,0.0,0,2988230
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,49.0,1.0,53,226.0,1.0,1.0,0.0,0.0,164.0,1.0,0,0.0,1.0,15392165,1.0,1.0,0.0,0.0,0.0,0.0,0,3565559
1.0,3.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,59.0,1.0,16,166.0,1.0,1.0,0.0,0.0,242.0,1.0,0,0.0,1.0,12949542,2.0,1.0,0.0,0.0,0.0,0.0,0,3482452
1.0,1.0,0.0,452.0,1,0.0,0.0,1.0,1.0,0.0,268.0,0.0,16,226.0,76.0,0.5436524207538244,2.0,0.0,387.0,1.0,1,0.0,1.0,5432781,1.0,1.0,0.0,0.0,0.0,0.0,0,3216282
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,150.0,0.579823981542689,3,226.0,1.0,0.5436524207538244,0.0,0.0,553.0,1.0,0,0.40372267034599874,0.8435310974315432,13275998,1.0,1.0,0.0,0.0,0.0,0.0,0,3493573
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,2.0,0.0,445.0,0.0,16,226.0,2.0,1.0,0.0,0.0,583.0,1.0,1,0.0,1.0,6537232,1.0,1.0,0.0,0.0,0.0,0.0,0,3256245
5.0,5.0,0.0,0.0,2,0.0,0.0,3.0,1.0,2.0,39.0,0.0,53,117.0,34.0,1.0,0.0,0.0,555.0,1.0,0,0.0,1.0,1886500,2.0,1.0,0.0,0.0,25.0,0.0,0,3077268
1.0,1.0,59.0,399.0,2,263.0,263.0,1.0,0.0,0.0,59.0,1.0,16,226.0,15.0,0.5436524207538244,5.0,3.0,419.0,1.0,1,0.0,1.0,14326342,3.0,1.0,1.0,0.0,0.0,0.0,0,3530078
2.0,2.0,0.0,0.0,2,0.0,0.0,1.0,0.0,1.0,113.95,1.0,16,226.0,2.0,0.5436524207538244,0.0,0.0,499.0,1.0,0,1.0,0.0,8447909,1.0,1.0,0.0,0.0,0.0,0.0,0,3329482
2.0,3.0,0.0,125.0,1,0.0,0.0,2.0,1.0,0.0,59.0,1.0,16,226.0,9.0,0.5436524207538244,2.0,0.0,336.0,1.0,0,0.0,0.0,841322,3.0,1.0,0.0,0.0,0.0,0.0,0,3020648
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,29.0,1.0,16,226.0,1.0,0.5436524207538244,0.0,0.0,494.0,1.0,1,0.0,0.0,1167235,1.0,1.0,0.0,0.0,0.0,0.0,0,3035626
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,664.0,1.0,16,226.0,1.0,1.0,0.0,0.0,512.0,1.0,1,0.0,1.0,10099528,1.0,1.0,0.0,0.0,0.0,0.0,0,3387496
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,6.366,0.0,19,138.0,1.0,0.0,0.0,0.0,545.0,1.0,0,0.0,1.0,7585076,1.0,1.0,0.0,1.0,0.0,-40.0,0,3292367
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,292.5,1.0,16,226.0,1.0,1.0,0.0,0.0,254.0,1.0,0,0.0,1.0,15281113,1.0,1.0,0.0,0.0,0.0,0.0,0,3562102
8.0,8.0,0.0,0.0,2,0.0,0.0,3.0,3.0,0.0,29.0,0.0,16,117.0,65.0,1.0,0.0,0.0,498.0,1.0,0,0.0,0.0,7225205,6.0,1.0,0.0,0.0,0.0,0.0,0,3279423
3.0,4.0,0.0,0.0,2,0.0,0.0,3.0,2.0,0.0,87.95,0.0,53,126.0,24.0,0.0,0.0,0.0,455.0,1.0,1,1.0,1.0,15110792,7.0,1.0,0.0,0.0,0.0,0.0,0,3556662
3.0,3.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,113.0,1.0,16,226.0,3.0,1.0,0.0,0.0,432.0,1.0,1,0.0,1.0,9931110,2.0,1.0,0.0,0.0,0.0,0.0,0,3382261
2.0,2.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,34.0,0.0,16,166.0,9.0,0.5436524207538244,0.0,0.0,360.0,1.0,0,0.0,0.0,14496138,3.0,2.0,0.0,0.0,0.0,0.0,0,3535887
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,158.5,1.0,16,117.0,1.0,1.0,0.0,0.0,159.0,1.0,0,0.0,1.0,8704810,1.0,1.0,0.0,0.0,0.0,0.0,0,3339497
2.0,2.0,0.0,0.0,2,0.0,0.0,2.0,2.0,1.0,77.0,0.0,16,226.0,4.0,0.5436524207538244,0.0,0.0,547.0,1.0,0,0.40372267034599874,0.8435310974315432,172160,3.0,1.0,0.0,0.0,0.0,0.0,0,2992050
0.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,186.0,1.0,53,166.0,0.0,1.0,0.0,0.0,194.0,1.0,0,0.0,1.0,10246391,1.0,1.0,0.0,0.0,0.0,0.0,0,3392259
0.0,1.0,50.0,50.0,2,50.0,50.0,1.0,1.0,2.0,50.0,0.579823981542689,30,224.0,0.0,0.5436524207538244,1.0,1.0,445.0,1.0,0,0.40372267034599874,0.8435310974315432,14165018,1.0,1.0,1.0,0.0,0.0,0.0,0,3524701
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,1.0,25.0,0.579823981542689,16,226.0,1.0,0.5436524207538244,0.0,0.0,111.0,1.0,0,0.40372267034599874,0.8435310974315432,1008049,1.0,1.0,0.0,0.0,0.0,-17.0,0,3027768
2.0,2.0,0.0,0.0,2,0.0,0.0,2.0,2.0,1.0,20.95,1.0,16,226.0,3.0,0.5436524207538244,0.0,0.0,490.0,1.0,0,1.0,1.0,12049616,2.0,1.0,0.0,0.0,47.95000076293945,0.0,0,3454339
2.0,4.0,0.0,171.0,2,0.0,0.0,5.0,3.0,0.0,206.0,1.0,1,166.0,8.0,1.0,1.0,0.0,360.0,1.0,0,0.0,0.0,7923005,4.0,1.0,0.0,0.0,0.0,0.0,0,3305073
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,226.0,1.0,19,102.0,1.0,1.0,0.0,0.0,170.0,1.0,0,0.0,1.0,13116117,1.0,1.0,0.0,0.0,0.0,0.0,0,3487266
0.0,1.0,49.0,49.0,2,49.0,49.0,1.0,1.0,2.0,49.0,1.0,16,166.0,0.0,1.0,1.0,1.0,194.0,1.0,1,0.0,0.0,14102257,1.0,1.0,1.0,0.0,0.0,0.0,0,3522741
2.0,2.0,0.0,77.94999694824219,2,0.0,0.0,2.0,1.0,0.0,129.95,0.0,16,224.0,37.0,0.0,1.0,0.0,111.0,1.0,0,1.0,1.0,2079463,2.0,1.0,0.0,0.0,0.0,0.0,0,3092054
10.0,11.0,0.0,0.0,2,0.0,0.0,11.0,9.0,1.0,25.95,1.0,16,117.0,27.0,1.0,0.0,0.0,567.0,1.0,0,1.0,1.0,866343,12.0,1.0,0.0,0.0,0.0,0.0,0,3022680
1.0,1.0,0.0,0.0,2,0.0,0.0,2.0,1.0,0.0,226.0,1.0,53,226.0,2.0,1.0,0.0,0.0,321.0,1.0,0,0.0,1.0,6540779,2.0,1.0,0.0,0.0,0.0,0.0,0,3256432
4.0,5.0,0.0,0.0,1,0.0,0.0,1.0,5.0,1.0,503.5,1.0,16,102.0,14.0,1.0,0.0,0.0,170.0,1.0,1,0.0,1.0,5075672,2.0,1.0,0.0,0.0,0.0,0.0,0,3204226
103.0,121.0,0.0,393.8500061035156,2,0.0,0.0,93.0,91.0,0.0,42.95,0.0,16,226.0,485.0,0.5436524207538244,4.0,0.0,105.0,1.0,0,1.0,1.0,1316415,116.0,1.0,0.0,0.0,0.0,0.0,0,3044196
5.0,15.0,0.0,0.0,2,0.0,0.0,8.0,0.0,0.0,40.0,0.579823981542689,16,126.0,30.0,0.5436524207538244,0.0,0.0,476.0,1.0,0,0.40372267034599874,0.8435310974315432,7002325,11.0,1.0,0.0,0.0,0.0,0.0,0,3272640
3.0,6.0,0.0,725.0,2,335.0,335.0,4.0,1.0,1.0,270.0,1.0,16,226.0,5.0,1.0,2.0,1.0,417.0,1.0,0,0.0,1.0,2242087,5.0,1.0,0.0,0.0,44.0,0.0,1,3103014
1416.0,4667.0,466.84521484375,466.84521484375,2,466.84521484375,153.06399536132812,3169.0,2239.0,7.0,76.532,0.0,16,138.0,2902.0,0.0,6.0,6.0,545.0,1.0,0,0.0,1.0,1294781,5624.0,1.0,6.0,3169.0,0.0,0.0,0,3042967
1.0,1.0,0.0,0.0,2,0.0,0.0,6.0,0.0,0.0,213.0,1.0,16,226.0,2.0,0.5436524207538244,0.0,0.0,581.0,1.0,0,0.0,0.0,1185314,4.0,1.0,0.0,0.0,0.0,0.0,0,3036639
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,209.95,1.0,16,226.0,21.0,1.0,0.0,0.0,321.0,1.0,0,1.0,1.0,6887013,1.0,1.0,0.0,0.0,0.0,0.0,0,3268871
1.0,1.0,0.0,644.9500122070312,1,644.9500122070312,0.0,1.0,2.0,2.0,524.95,2.0,19,102.0,1.0,1.0,1.0,1.0,514.0,1.0,1,1.0,2.0,4335763,1.0,1.0,0.0,0.0,0.0,0.0,0,3180348
1.0,2.0,340.0,368.0,2,77.0,77.0,1.0,1.0,0.0,49.0,1.0,9,226.0,7.0,1.0,4.0,1.0,361.0,1.0,1,0.0,1.0,5252297,1.0,1.0,4.0,0.0,0.0,0.0,0,3209668
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,47.95,0.0,16,226.0,3.0,0.0,0.0,0.0,321.0,1.0,1,1.0,1.0,2669171,1.0,1.0,0.0,0.0,0.0,0.0,0,3120762
1.0,1.0,0.0,11.68120002746582,2,11.68120002746582,0.0,1.0,1.0,2.0,20.903,0.0,16,224.0,1.0,0.0,1.0,1.0,375.0,1.0,0,0.0,1.0,15645240,2.0,1.0,0.0,1.0,11.68120002746582,-100.0,0,3572354
1.0,1.0,0.0,311.95001220703125,2,0.0,0.0,1.0,1.0,1.0,107.95,1.0,53,117.0,2.0,1.0,1.0,0.0,543.0,1.0,1,1.0,1.0,14853662,1.0,1.0,0.0,0.0,311.95001220703125,0.0,0,3547750
1.0,4.0,300.0,400.0,1,100.0,100.0,2.0,5.0,3.0,100.0,0.579823981542689,16,146.0,1.0,0.5436524207538244,4.0,1.0,399.0,3.0,0,0.40372267034599874,0.8435310974315432,2396106,4.0,1.0,3.0,0.0,0.0,0.0,0,3108700
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,30.0,0.579823981542689,16,224.0,1.0,0.5436524207538244,0.0,0.0,555.0,1.0,0,0.40372267034599874,0.8435310974315432,14734209,1.0,1.0,0.0,0.0,0.0,0.0,0,3543751
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,117.0,1.0,16,226.0,1.0,1.0,0.0,0.0,321.0,1.0,0,0.0,1.0,3628192,1.0,1.0,0.0,0.0,0.0,0.0,0,3156210
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,34.0,1.0,53,226.0,1.0,1.0,0.0,0.0,417.0,1.0,0,0.0,1.0,3540445,1.0,1.0,0.0,0.0,0.0,0.0,0,3153164
2.0,2.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,59.0,0.0,16,226.0,3.0,0.0,0.0,0.0,442.0,1.0,0,0.0,1.0,13311505,1.0,1.0,0.0,0.0,0.0,0.0,0,3495550
16.0,17.0,0.0,0.0,2,0.0,0.0,18.0,15.0,0.0,67.95,0.0,53,224.0,134.0,0.0,0.0,0.0,225.0,1.0,0,1.0,0.0,14683392,21.0,1.0,0.0,0.0,0.0,0.0,0,3542763
1.0,1.0,0.0,554.0,2,554.0,554.0,1.0,0.0,2.0,554.0,1.0,16,226.0,1.0,0.5436524207538244,1.0,1.0,174.0,1.0,1,0.0,0.0,1281589,1.0,1.0,0.0,0.0,554.0,0.0,0,3041852
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,4022.95,1.0,16,224.0,2.0,1.0,0.0,0.0,170.0,1.0,1,1.0,1.0,8436803,1.0,1.0,0.0,0.0,3594.949951171875,0.0,0,3328864
2.0,2.0,57.95000076293945,57.95000076293945,2,57.95000076293945,57.95000076293945,1.0,1.0,1.0,57.95,1.0,16,226.0,2.0,0.0,1.0,1.0,174.0,1.0,0,1.0,1.0,10100819,1.0,1.0,1.0,0.0,57.95000076293945,0.0,0,3387586
1.0,2.0,0.0,0.0,2,0.0,0.0,2.0,2.0,0.0,49.0,1.0,16,166.0,3.0,2.0,0.0,0.0,360.0,1.0,0,0.0,1.0,2995322,2.0,1.0,0.0,0.0,0.0,0.0,0,3132092
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,2792.16,1.0,16,226.0,1.0,1.0,0.0,0.0,528.0,1.0,1,1.0,1.0,5425120,1.0,1.0,0.0,0.0,0.0,0.0,0,3215830
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,39.0,1.0,53,166.0,1.0,1.0,0.0,0.0,391.0,1.0,1,0.0,1.0,182201,1.0,1.0,0.0,0.0,0.0,0.0,0,2992780
0.0,2.0,0.0,0.0,2,0.0,0.0,2.0,1.0,1.0,49.0,1.0,16,126.0,0.0,1.0,0.0,0.0,360.0,1.0,0,0.0,1.0,11059483,2.0,1.0,0.0,0.0,0.0,0.0,0,3424522
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,161.0,1.0,16,166.0,1.0,1.0,0.0,0.0,206.0,1.0,1,0.0,1.0,2662138,1.0,1.0,0.0,0.0,0.0,0.0,0,3120267
2.0,2.0,264.0,118.0,2,0.0,0.0,2.0,2.0,1.0,44.0,0.0,16,226.0,8.0,1.0,2.0,0.0,555.0,1.0,0,0.0,1.0,11365213,2.0,1.0,4.0,0.0,59.0,0.0,0,3433029
3.0,3.0,0.0,0.0,2,0.0,0.0,4.0,1.0,0.0,49.0,1.0,16,202.0,26.0,0.5436524207538244,0.0,0.0,194.0,1.0,0,0.0,0.0,2558058,3.0,1.0,0.0,0.0,0.0,0.0,0,3115136
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,171.0,1.0,53,224.0,1.0,1.0,0.0,0.0,420.0,1.0,1,0.0,1.0,764736,1.0,1.0,0.0,0.0,0.0,0.0,0,3017535
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,117.0,1.0,16,226.0,1.0,1.0,0.0,0.0,215.0,1.0,0,0.0,1.0,9229054,1.0,1.0,0.0,0.0,0.0,0.0,0,3357845
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,117.0,1.0,35,226.0,1.0,1.0,0.0,0.0,566.0,1.0,1,0.0,1.0,1505240,1.0,1.0,0.0,0.0,0.0,0.0,0,3053474
0.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,10.392,0.0,1,226.0,0.0,0.5436524207538244,0.0,0.0,514.0,1.0,0,0.40372267034599874,0.8435310974315432,6499170,1.0,1.0,0.0,1.0,0.0,-27.0,1,3255724
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,100.0,0.579823981542689,16,203.0,1.0,0.5436524207538244,0.0,0.0,161.0,1.0,0,0.40372267034599874,0.8435310974315432,6616651,1.0,1.0,0.0,0.0,0.0,0.0,0,3259131
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,57.95,1.0,53,224.0,2.0,1.0,0.0,0.0,555.0,1.0,0,1.0,1.0,12235859,1.0,1.0,0.0,0.0,107.9499969482422,0.0,0,3460133
3.0,4.0,0.0,0.0,1,0.0,0.0,1.0,2.0,0.0,30.95,0.0,9,226.0,17.0,1.0,0.0,0.0,560.0,1.0,1,1.0,1.0,4736068,2.0,1.0,0.0,0.0,0.0,0.0,0,3192960
8.0,9.0,0.0,0.0,2,0.0,0.0,5.0,6.0,0.0,47.95,0.0,16,226.0,40.0,0.0,0.0,0.0,490.0,1.0,0,0.0,1.0,15526805,7.0,1.0,0.0,0.0,0.0,0.0,0,3568404
136.0,171.0,0.0,45.95000076293945,2,45.95000076293945,45.95000076293945,138.0,120.0,0.0,45.95,1.0,53,166.0,566.0,1.0,1.0,1.0,122.0,1.0,0,1.0,1.0,5688353,165.0,2.0,0.0,0.0,0.0,0.0,0,3227543
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,39.593,0.0,19,224.0,1.0,0.0,0.0,0.0,408.0,1.0,0,0.0,1.0,15269851,1.0,1.0,0.0,1.0,0.0,-100.0,0,3561407
1.0,2.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,55.647,0.0,19,226.0,4.0,0.0,0.0,0.0,204.0,1.0,0,0.0,1.0,10029309,13.0,1.0,0.0,1.0,0.0,-9.0,0,3385281
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,700.01,0.0,53,226.0,1.0,0.0,0.0,0.0,100.0,1.0,1,1.0,1.0,2565739,1.0,1.0,0.0,0.0,0.0,0.0,0,3115714
5.0,8.0,0.0,2662.85009765625,2,2511.949951171875,2511.949951171875,7.0,2.0,0.0,57.95,0.0,16,166.0,19.0,0.5436524207538244,3.0,1.0,360.0,1.0,0,1.0,0.0,7325979,10.0,1.0,0.0,0.0,0.0,0.0,0,3283379
0.0,3.0,31.48200035095215,31.48200035095215,1,31.48200035095215,0.0,1.0,1.0,2.0,31.482,0.0,19,137.0,0.0,0.0,1.0,1.0,104.0,3.0,0,0.0,1.0,1721304,6.0,3.0,1.0,1.0,0.0,0.0,1,3066639
4.0,4.0,0.0,0.0,2,0.0,0.0,1.0,3.0,1.0,30.95,1.0,53,226.0,16.0,1.0,0.0,0.0,233.0,1.0,1,1.0,1.0,8352702,4.0,1.0,0.0,0.0,0.0,0.0,0,3325947
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,40.0,1.0,16,226.0,1.0,1.0,0.0,0.0,321.0,1.0,0,0.0,1.0,3775510,1.0,1.0,0.0,0.0,0.0,0.0,0,3160764
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,92.602,0.0,16,224.0,1.0,0.0,0.0,0.0,375.0,1.0,0,0.0,1.0,9403574,1.0,1.0,0.0,1.0,0.0,0.0,0,3363230
1.0,2.0,0.0,0.0,1,0.0,60.0,1.0,0.0,1.0,60.0,0.579823981542689,16,226.0,1.0,0.5436524207538244,0.0,0.0,562.0,2.0,0,0.40372267034599874,0.8435310974315432,313729,1.0,1.0,0.0,0.0,0.0,0.0,0,2997035
2.0,2.0,0.0,117.0,1,0.0,0.0,1.0,1.0,1.0,117.0,0.0,16,162.0,5.0,1.0,1.0,0.0,153.0,1.0,1,0.0,1.0,13914971,2.0,1.0,0.0,1.0,554.0,0.0,0,3516160
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,47.95,0.0,16,226.0,2.0,0.5436524207538244,0.0,0.0,490.0,1.0,1,1.0,1.0,5004084,1.0,1.0,0.0,0.0,35.95000076293945,0.0,0,3202210
0.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,58.95,1.0,16,226.0,0.0,1.0,0.0,0.0,258.0,1.0,0,1.0,1.0,3623765,1.0,1.0,0.0,0.0,0.0,0.0,0,3155979
1.0,1.0,0.0,44.5,2,0.0,0.0,1.0,2.0,0.0,24.5,1.0,53,226.0,43.0,1.0,1.0,0.0,490.0,1.0,0,0.0,1.0,6726831,6.0,1.0,0.0,0.0,0.0,0.0,0,3263677
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,75.0,0.579823981542689,53,102.0,1.0,0.5436524207538244,0.0,0.0,170.0,1.0,0,0.40372267034599874,0.8435310974315432,1972369,1.0,1.0,0.0,0.0,0.0,0.0,0,3083739
3.0,4.0,0.0,0.0,2,0.0,0.0,3.0,4.0,1.0,58.95,1.0,16,226.0,13.0,1.0,0.0,0.0,191.0,1.0,0,1.0,1.0,12894963,3.0,1.0,0.0,0.0,0.0,0.0,0,3481149
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,107.95,1.0,53,226.0,3.0,1.0,0.0,0.0,111.0,1.0,0,0.0,1.0,10798240,2.0,1.0,0.0,0.0,0.0,0.0,0,3414540
5.0,5.0,0.0,0.0,2,0.0,0.0,4.0,6.0,1.0,35.95,1.0,23,226.0,23.0,1.0,0.0,0.0,464.0,1.0,1,1.0,1.0,6198777,9.0,1.0,0.0,0.0,0.0,0.0,0,3245187
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,280.0,1.0,16,195.0,1.0,0.0,0.0,0.0,321.0,1.0,1,0.0,1.0,5502011,1.0,1.0,0.0,0.0,0.0,0.0,0,3218854
2.0,2.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,50.0,0.0,43,226.0,2.0,0.0,0.0,0.0,298.0,1.0,0,0.0,0.0,11895095,1.0,0.0,0.0,0.0,0.0,0.0,0,3449272
1.0,2.0,500.0,1000.0,1,1000.0,2500.0,1.0,2.0,3.0,500.0,0.579823981542689,16,198.0,1.0,0.5436524207538244,2.0,2.0,399.0,2.0,0,0.0,1.0,2009761,1.0,1.0,1.0,0.0,0.0,0.0,0,3087121
3.0,3.0,0.0,100.0,2,0.0,0.0,3.0,0.0,0.0,150.0,0.579823981542689,16,195.0,10.0,0.5436524207538244,1.0,0.0,321.0,1.0,0,0.40372267034599874,0.8435310974315432,9597561,4.0,1.0,0.0,0.0,0.0,0.0,0,3370461
2.0,2.0,0.0,0.0,2,0.0,0.0,2.0,2.0,1.0,261.95,0.0,16,226.0,3.0,0.5436524207538244,0.0,0.0,490.0,1.0,0,0.40372267034599874,0.8435310974315432,174854,2.0,1.0,0.0,0.0,0.0,0.0,0,2992302
21.0,31.0,0.0,25.0,2,0.0,0.0,22.0,20.0,0.0,25.0,0.0,53,226.0,159.0,0.0,1.0,0.0,254.0,1.0,1,0.0,1.0,678284,26.0,1.0,0.0,0.0,0.0,0.0,0,3013666
2.0,2.0,112.0,151.0,2,0.0,0.0,1.0,2.0,1.0,39.0,1.0,58,226.0,3.0,1.0,4.0,0.0,111.0,1.0,1,0.0,1.0,1119435,2.0,2.0,3.0,0.0,0.0,0.0,0,3034143
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,554.0,1.0,16,126.0,1.0,1.0,0.0,0.0,360.0,1.0,0,0.0,1.0,7174747,1.0,1.0,0.0,0.0,0.0,0.0,0,3278458
0.0,1.0,0.0,100.0,1,100.0,100.0,1.0,1.0,2.0,100.0,0.579823981542689,43,150.0,0.0,0.5436524207538244,1.0,1.0,399.0,1.0,0,0.40372267034599874,0.8435310974315432,1366095,1.0,1.0,0.0,0.0,0.0,0.0,0,3046529
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,107.95,0.0,19,226.0,22.0,0.0,0.0,0.0,321.0,1.0,1,1.0,1.0,8858003,1.0,1.0,0.0,0.0,0.0,0.0,0,3344221
3.0,4.0,0.0,117.0,2,117.0,117.0,2.0,2.0,0.0,117.0,1.0,16,226.0,8.0,0.0,1.0,1.0,555.0,1.0,1,0.0,1.0,14227412,3.0,1.0,0.0,1.0,0.0,0.0,0,3526351
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,117.0,1.0,53,117.0,1.0,1.0,0.0,0.0,231.0,1.0,1,0.0,1.0,13625995,1.0,1.0,0.0,0.0,0.0,0.0,0,3506035
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,57.95,1.0,16,226.0,1.0,1.0,0.0,0.0,111.0,1.0,0,1.0,1.0,15257189,1.0,1.0,0.0,0.0,0.0,0.0,0,3560779
2.0,2.0,0.0,0.0,2,0.0,0.0,2.0,4.0,0.0,35.95,0.0,19,224.0,10.0,1.0,0.0,0.0,111.0,1.0,0,1.0,1.0,7340778,6.0,1.0,0.0,0.0,0.0,0.0,0,3284337
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,2436.25,1.0,16,226.0,1.0,1.0,0.0,0.0,111.0,1.0,1,1.0,1.0,15794145,1.0,1.0,0.0,0.0,0.0,0.0,0,3576723
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,48.95,1.0,16,224.0,1.0,1.0,0.0,0.0,111.0,1.0,1,1.0,1.0,10088118,1.0,1.0,0.0,0.0,0.0,0.0,0,3386783
1.0,2.0,0.0,59.0,2,59.0,0.0,1.0,3.0,1.0,59.0,0.0,30,226.0,2.0,1.0,1.0,1.0,111.0,1.0,1,0.0,2.0,11315193,2.0,1.0,0.0,0.0,0.0,0.0,0,3432035
1.0,1.0,0.0,666.989990234375,2,554.0,0.0,1.0,1.0,1.0,213.0,1.0,19,224.0,2.0,1.0,2.0,1.0,481.0,1.0,1,0.0,1.0,8969019,3.0,1.0,0.0,0.0,112.98999786376952,0.0,0,3348503
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,25.0,0.579823981542689,1,226.0,2.0,0.5436524207538244,0.0,0.0,254.0,1.0,0,0.40372267034599874,0.8435310974315432,9286962,1.0,1.0,0.0,0.0,50.0,0.0,0,3359699
3.0,3.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,47.95,1.0,19,226.0,12.0,0.0,0.0,0.0,555.0,1.0,0,1.0,1.0,572055,2.0,1.0,0.0,0.0,0.0,0.0,0,3008581
1.0,1.0,0.0,117.0,2,0.0,0.0,1.0,1.0,0.0,59.0,1.0,16,226.0,5.0,1.0,1.0,0.0,403.0,1.0,1,0.0,1.0,2764118,1.0,1.0,0.0,0.0,0.0,0.0,0,3124284
